timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754605629.8819528,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605629.944874,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.0070908,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.3704264,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.381828,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.4441388,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.5063424,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.572486,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.6385946,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.7055898,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.7693634,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.8217576,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.8816197,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605630.9458706,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.009611,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.0723748,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.1378348,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.2018209,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.2656145,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.3218606,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.3889208,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.4510562,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.5065148,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.5696914,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.6336455,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.6989098,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.7620444,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.8216302,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.8840585,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605631.9459429,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
